---OutputTable---
time=88161
table_size=6503
[1] - <261 16217 > true count=10, estimated count=156, Key=1370960
[3955] - <2853 > true count=164, estimated count=164, Key=2853
[3956] - <41 48 12925 16217 > true count=7, estimated count=157, Key=3231603
[3957] - <41 48 301 16430 16431 > true count=2, estimated count=157, Key=3310035
[3958] - <41 48 589 16430 16431 > true count=3, estimated count=159, Key=3663987
[3959] - <32 39 1004 > true count=101, estimated count=173, Key=1255281
[3960] - <48 1677 16430 > true count=8, estimated count=162, Key=6109837
[3961] - <39 48 989 > true count=14, estimated count=161, Key=1241776
[3962] - <48 65 3270 16430 > true count=3, estimated count=159, Key=6799423
[3963] - <39 6489 > true count=12, estimated count=162, Key=3549522
[3964] - <39 388 > true count=114, estimated count=170, Key=212275
[3965] - <32 258 > true count=194, estimated count=194, Key=141158
[3966] - <1596 > true count=161, estimated count=161, Key=1596
[3967] - <48 65 589 3270 > true count=2, estimated count=156, Key=7276594
[3968] - <48 795 > true count=122, estimated count=251, Key=434913
[3969] - <48 592 16217 > true count=14, estimated count=164, Key=5254565
[3970] - <1693 13041 > true count=45, estimated count=164, Key=7135120
[3971] - <39 48 418 > true count=129, estimated count=267, Key=540017
[3972] - <39 48 809 16217 > true count=33, estimated count=189, Key=3341037
[3973] - <32 544 16430 > true count=9, estimated count=164, Key=5490070
[3974] - <9 101 147 325 1144 2118 2212 4127 7744 9029 13056 13382 14120 16430 16431 16445 > true count=1, estimated count=157, Key=6749368
[3975] - <39 708 16430 16431 > true count=2, estimated count=157, Key=826768
[3976] - <39 48 4307 > true count=59, estimated count=182, Key=5319598
[3977] - <38 39 48 790 16217 > true count=8, estimated count=163, Key=1235366
[3978] - <2058 > true count=185, estimated count=185, Key=2058
[3979] - <39 41 48 345 16430 16431 > true count=2, estimated count=157, Key=7274524
[3980] - <39 48 85 > true count=50, estimated count=200, Key=130760
[3981] - <39 48 8978 16010 > true count=101, estimated count=237, Key=5468187
[3982] - <185 16430 16431 > true count=6, estimated count=160, Key=6681094
[3983] - <3099 > true count=108, estimated count=163, Key=3099
[3984] - <1714 > true count=507, estimated count=507, Key=1714
[3985] - <39 41 89 13041 > true count=42, estimated count=161, Key=3622560
[3986] - <39 48 1771 > true count=4, estimated count=157, Key=2202854
[3987] - <1877 > true count=157, estimated count=157, Key=1877
[3988] - <39 48 15273 > true count=7, estimated count=162, Key=3796812
[3989] - <249 16217 > true count=15, estimated count=161, Key=1370948
[3990] - <39 41 806 > true count=50, estimated count=183, Key=1013040
[3991] - <39 41 48 927 > true count=7, estimated count=159, Key=1928969
[3992] - <48 413 16217 > true count=57, estimated count=203, Key=5156652
[3993] - <675 > true count=601, estimated count=601, Key=675
[3994] - <39 89 16010 16011 > true count=20, estimated count=164, Key=6634935
[3995] - <39 48 2673 16430 16431 > true count=3, estimated count=158, Key=6225221
[3996] - <39 41 48 2310 16430 16431 > true count=4, estimated count=159, Key=3690769
[3997] - <41 48 15618 16430 16431 > true count=3, estimated count=159, Key=7134628
[3998] - <48 65 232 237 597 652 716 1160 2329 2723 3293 6403 15246 > true count=1, estimated count=157, Key=1316885
[3999] - <41 2420 > true count=7, estimated count=158, Key=1323781
[4000] - <32 39 41 237 > true count=18, estimated count=160, Key=544095
[4001] - <43 48 > true count=27, estimated count=161, Key=26299
[4002] - <39 48 237 16430 16431 > true count=7, estimated count=162, Key=3231377
[4003] - <48 3354 > true count=14, estimated count=160, Key=1834686
[4004] - <39 767 > true count=136, estimated count=169, Key=419588
[4005] - <39 48 2998 > true count=90, estimated count=187, Key=3710837
[4006] - <39 48 156 > true count=377, estimated count=473, Key=218019
[4007] - <32 48 12925 > true count=144, estimated count=295, Key=911113
[4008] - <48 824 16430 > true count=4, estimated count=160, Key=5643246
[4009] - <1368 > true count=163, estimated count=163, Key=1368
[4010] - <39 649 16430 > true count=4, estimated count=159, Key=5547512
[4011] - <1609 14933 > true count=125, estimated count=243, Key=669960
[4012] - <39 41 48 1677 > true count=7, estimated count=161, Key=3423719
[4013] - <14098 16217 > true count=45, estimated count=191, Key=1384797
[4014] - <48 716 > true count=12, estimated count=166, Key=391700
[4015] - <39 41 48 201 > true count=41, estimated count=183, Key=482051
[4016] - <1642 > true count=183, estimated count=200, Key=1642
[4017] - <533 16010 > true count=24, estimated count=160, Key=1258003
[4018] - <32 39 41 48 89 > true count=56, estimated count=185, Key=412079
[4019] - <39 41 147 > true count=336, estimated count=438, Key=203129
[4020] - <39 41 48 7205 16217 > true count=16, estimated count=168, Key=6521556
[4021] - <39 1592 > true count=114, estimated count=206, Key=870863
[4022] - <39 48 978 > true count=142, estimated count=203, Key=1228257
[4023] - <1380 > true count=209, estimated count=209, Key=1380
[4024] - <15578 16430 16431 > true count=9, estimated count=163, Key=6696487
[4025] - <39 48 1600 16430 > true count=4, estimated count=160, Key=4737685
[4026] - <39 260 16010 > true count=20, estimated count=165, Key=4818549
[4027] - <39 41 48 420 > true count=2, estimated count=157, Key=918518
[4028] - <41 48 8978 16010 16011 > true count=36, estimated count=187, Key=4482428
[4029] - <2800 > true count=181, estimated count=181, Key=2800
[4030] - <39 1819 > true count=163, estimated count=251, Key=995032
[4031] - <2554 > true count=145, estimated count=211, Key=2554
[4032] - <37 38 > true count=1046, estimated count=1074, Key=20823
[4033] - <48 12935 > true count=301, estimated count=395, Key=7075493
[4034] - <812 > true count=821, estimated count=821, Key=812
[4035] - <10447 > true count=130, estimated count=165, Key=10447
[4036] - <237 13041 > true count=39, estimated count=158, Key=7133664
[4037] - <48 7910 > true count=21, estimated count=157, Key=4326818
[4038] - <32 1046 > true count=325, estimated count=368, Key=572194
[4039] - <39 48 16176 > true count=7, estimated count=163, Key=4906599
[4040] - <211 > true count=206, estimated count=206, Key=211
[4041] - <956 > true count=911, estimated count=911, Key=956
[4042] - <48 405 > true count=523, estimated count=566, Key=221583
[4043] - <38 47 > true count=432, estimated count=444, Key=25747
[4044] - <38 664 > true count=116, estimated count=177, Key=363246
[4045] - <60 13041 > true count=41, estimated count=160, Key=7133487
[4046] - <2238 5729 > true count=23, estimated count=160, Key=3136001
[4047] - <39 41 48 464 > true count=50, estimated count=178, Key=1006210
[4048] - <39 706 > true count=139, estimated count=258, Key=386221
[4049] - <39 8978 > true count=433, estimated count=450, Key=4911005
[4050] - <39 14804 > true count=90, estimated count=183, Key=597827
[4051] - <41 2310 > true count=13, estimated count=162, Key=1263611
[4052] - <1343 > true count=163, estimated count=224, Key=1343
[4053] - <4340 > true count=125, estimated count=173, Key=4340
[4054] - <48 345 16430 16431 > true count=5, estimated count=161, Key=628216
[4055] - <4883 16217 > true count=43, estimated count=189, Key=1375582
[4056] - <32 3616 > true count=154, estimated count=161, Key=1977984
[4057] - <39 41 48 379 > true count=18, estimated count=167, Key=836805
[4058] - <39 225 16217 > true count=51, estimated count=206, Key=5053807
[4059] - <989 16217 > true count=12, estimated count=159, Key=1371688
[4060] - <880 > true count=212, estimated count=223, Key=880
[4061] - <39 41 1004 > true count=46, estimated count=198, Key=1256382
[4062] - <39 16155 > true count=90, estimated count=235, Key=1336824
[4063] - <4891 > true count=213, estimated count=214, Key=4891
[4064] - <290 > true count=63, estimated count=190, Key=290
[4065] - <418 > true count=481, estimated count=481, Key=418
[4066] - <39 48 14933 > true count=205, estimated count=301, Key=3378952
[4067] - <39 41 48 15988 > true count=22, estimated count=166, Key=1945542
[4068] - <41 9150 > true count=11, estimated count=165, Key=5005091
[4069] - <3319 > true count=212, estimated count=214, Key=3319
[4070] - <39 10451 > true count=168, estimated count=203, Key=5716736
[4071] - <38 41 808 > true count=13, estimated count=158, Key=1015497
[4072] - <39 41 48 10444 > true count=39, estimated count=171, Key=5896350
[4073] - <10568 > true count=253, estimated count=289, Key=10568
[4074] - <38 39 41 48 89 > true count=53, estimated count=183, Key=412085
[4075] - <48 10448 > true count=149, estimated count=300, Key=5715104
[4076] - <681 > true count=704, estimated count=704, Key=681
[4077] - <39 48 438 16430 16431 > true count=8, estimated count=163, Key=3478406
[4078] - <39 41 48 147 > true count=234, estimated count=280, Key=374429
[4079] - <39 48 809 > true count=232, estimated count=373, Key=1020556
[4080] - <38 15832 > true count=162, estimated count=289, Key=1160142
[4081] - <39 48 2188 > true count=64, estimated count=220, Key=2715347
[4082] - <39 989 > true count=164, estimated count=200, Key=541022
[4083] - <39 48 12959 > true count=137, estimated count=292, Key=952906
[4084] - <39 48 229 > true count=382, estimated count=503, Key=307736
[4085] - <48 14098 > true count=698, estimated count=774, Key=211654
[4086] - <32 39 389 > true count=116, estimated count=224, Key=499446
[4087] - <39 41 260 > true count=30, estimated count=165, Key=342006
[4088] - <1161 > true count=212, estimated count=214, Key=1161
[4089] - <3151 16217 > true count=32, estimated count=178, Key=1373850
[4090] - <48 7975 > true count=194, estimated count=349, Key=4362373
[4091] - <39 41 48 15618 > true count=100, estimated count=253, Key=1208132
[4092] - <560 > true count=187, estimated count=229, Key=560
[4093] - <4393 > true count=255, estimated count=330, Key=4393
[4094] - <15798 15832 > true count=40, estimated count=167, Key=1175902
[4095] - <48 4316 > true count=96, estimated count=162, Key=2360900
[4096] - <31 32 > true count=156, estimated count=187, Key=17535
[4097] - <39 2997 > true count=95, estimated count=171, Key=1639398
[4098] - <12308 > true count=111, estimated count=175, Key=12308
[4099] - <48 1210 1986 4342 16430 16431 > true count=1, estimated count=156, Key=3261799
[4100] - <38 39 15832 > true count=117, estimated count=244, Key=4478899
[4101] - <39 3324 16430 16431 > true count=8, estimated count=163, Key=2257720
[4102] - <15578 > true count=328, estimated count=447, Key=15578
[4103] - <39 413 > true count=1130, estimated count=1130, Key=225950
[4104] - <197 > true count=122, estimated count=197, Key=197
[4105] - <39 48 248 > true count=146, estimated count=285, Key=331087
[4106] - <9907 > true count=49, estimated count=194, Key=9907
[4107] - <48 753 > true count=92, estimated count=164, Key=411939
[4108] - <14098 15832 > true count=34, estimated count=162, Key=1174202
[4109] - <39 1280 > true count=169, estimated count=169, Key=700199
[4110] - <401 > true count=119, estimated count=175, Key=401
[4111] - <48 16219 > true count=13, estimated count=167, Key=1371841
[4112] - <2286 > true count=218, estimated count=218, Key=2286
[4113] - <39 3006 > true count=104, estimated count=192, Key=1644321
[4114] - <39 1444 > true count=202, estimated count=207, Key=789907
[4115] - <48 128 > true count=162, estimated count=276, Key=70064
[4116] - <39 48 649 16217 > true count=15, estimated count=169, Key=3144397
[4117] - <800 > true count=95, estimated count=170, Key=800
[4118] - <40 > true count=211, estimated count=211, Key=40
[4119] - <39 4685 > true count=122, estimated count=176, Key=2562734
[4120] - <991 > true count=164, estimated count=164, Key=991
[4121] - <32 885 16217 > true count=16, estimated count=168, Key=5414820
[4122] - <1390 > true count=181, estimated count=194, Key=1390
[4123] - <48 12959 16217 > true count=11, estimated count=166, Key=4519314
[4124] - <48 2856 > true count=142, estimated count=180, Key=1562280
[4125] - <2783 > true count=88, estimated count=176, Key=2783
[4126] - <39 48 2353 > true count=96, estimated count=222, Key=2918132
[4127] - <2879 > true count=481, estimated count=481, Key=2879
[4128] - <39 5728 > true count=177, estimated count=256, Key=3133255
[4129] - <39 41 334 > true count=40, estimated count=164, Key=432952
[4130] - <39 41 479 > true count=52, estimated count=203, Key=611157
[4131] - <39 3668 > true count=139, estimated count=286, Key=2006435
[4132] - <39 2353 > true count=253, estimated count=383, Key=1287130
[4133] - <39 1027 > true count=221, estimated count=346, Key=561808
[4134] - <795 1819 > true count=167, estimated count=167, Key=995788
[4135] - <32 48 1046 > true count=127, estimated count=213, Key=1311822
[4136] - <38 3005 > true count=195, estimated count=205, Key=1643773
[4137] - <32 522 > true count=180, estimated count=180, Key=285566
[4138] - <48 16010 > true count=730, estimated count=866, Key=1257518
[4139] - <11630 > true count=124, estimated count=171, Key=11630
[4140] - <38 48 840 16155 > true count=2, estimated count=158, Key=3255569
[4141] - <1783 > true count=600, estimated count=600, Key=1783
[4142] - <1536 > true count=102, estimated count=166, Key=1536
[4143] - <39 48 640 > true count=144, estimated count=234, Key=812855
[4144] - <39 374 16217 > true count=28, estimated count=184, Key=5135310
[4145] - <39 475 16010 > true count=25, estimated count=162, Key=4936154
[4146] - <39 48 175 178 > true count=9, estimated count=161, Key=596124
[4147] - <39 639 > true count=109, estimated count=221, Key=349572
[4148] - <441 16217 > true count=72, estimated count=218, Key=1371140
[4149] - <39 48 2329 > true count=214, estimated count=270, Key=2888636
[4150] - <65 > true count=4472, estimated count=4472, Key=65
[4151] - <39 249 > true count=752, estimated count=752, Key=136242
[4152] - <39 10939 > true count=120, estimated count=255, Key=5983672
[4153] - <39 78 > true count=774, estimated count=774, Key=42705
[4154] - <39 4975 > true count=163, estimated count=217, Key=2721364
[4155] - <15436 > true count=57, estimated count=190, Key=15436
[4156] - <39 41 249 > true count=209, estimated count=258, Key=328487
[4157] - <38 229 > true count=156, estimated count=198, Key=125301
[4158] - <39 16010 16011 > true count=419, estimated count=563, Key=5935028
[4159] - <855 > true count=519, estimated count=519, Key=855
