---OutputTable---
time=990001
table_size=3258
[1] - <2 446 41266 > true count=1, estimated count=2681, Key=5959878
[1972] - <3 6 148 > true count=28097, estimated count=30330, Key=185177
[1973] - <6 11 21 90 > true count=17, estimated count=2684, Key=211202
[1974] - <3 6 51 90 > true count=2, estimated count=2682, Key=245334
[1975] - <1 3 6 254 > true count=43, estimated count=2681, Key=515238
[1976] - <6 7 11 321 512 1628 1707 > true count=2, estimated count=2683, Key=441110
[1977] - <6 11 4065 > true count=3, estimated count=2682, Key=5001908
[1978] - <6 7 11 321 512 640 1529 1628 1694 1707 2373 > true count=1, estimated count=2682, Key=3871682
[1979] - <1 3 6 11 446 > true count=2743, estimated count=3566, Key=1256993
[1980] - <6 11 56 64 > true count=2798, estimated count=3034, Key=202399
[1981] - <6 7 11 512 1628 1707 > true count=3, estimated count=2684, Key=4125909
[1982] - <145 > true count=7672, estimated count=7672, Key=145
[1983] - <6 1751 > true count=3333, estimated count=5923, Key=957803
[1984] - <6 11 631 1065 > true count=35, estimated count=2685, Key=2904067
[1985] - <1 6 11 148 218 987 > true count=4550, estimated count=6313, Key=4445495
[1986] - <3 6 11 90 520 > true count=3, estimated count=2683, Key=1625654
[1987] - <6 11 827 > true count=3676, estimated count=3687, Key=1022406
[1988] - <6 7 83 > true count=15964, estimated count=16171, Key=105842
[1989] - <6 7 11 27 205 215 > true count=31, estimated count=2688, Key=1404625
[1990] - <6 11 64 83 > true count=3595, estimated count=3603, Key=250098
[1991] - <6 7 148 218 422 438 793 934 > true count=2, estimated count=2682, Key=6855544
[1992] - <6 11 90 148 218 254 > true count=6, estimated count=2686, Key=1920453
[1993] - <6 11 2357 > true count=30, estimated count=2689, Key=2902776
[1994] - <3 6 11 90 148 218 > true count=3619, estimated count=3628, Key=1383684
[1995] - <1 6 11 514 > true count=3464, estimated count=3472, Key=1041204
[1996] - <1 6 11 69 77 > true count=14, estimated count=2686, Key=365992
[1997] - <1 6 11 587 > true count=18, estimated count=2685, Key=1186693
[1998] - <6 7 27 205 897 > true count=2944, estimated count=3081, Key=2911436
[1999] - <3 6 11 46 379 > true count=3, estimated count=2683, Key=1150353
[2000] - <6 11 218 916 > true count=2946, estimated count=2948, Key=2099533
[2001] - <1 6 7 11 27 87 > true count=3473, estimated count=4635, Key=419579
[2002] - <6 11 154 > true count=3630, estimated count=3651, Key=195289
[2003] - <2 3 6 11 56 64 93 148 218 873 1025 1149 1496 4990 6979 7048 7054 15225 > true count=1, estimated count=2682, Key=2511950
[2004] - <6 7 71 77 218 473 897 > true count=2, estimated count=2682, Key=6503287
[2005] - <1 6 56 3492 > true count=4, estimated count=2684, Key=7031663
[2006] - <3 399 > true count=5, estimated count=2681, Key=218256
[2007] - <6 11 3405 > true count=236, estimated count=2752, Key=4190768
[2008] - <6 11 83 148 987 > true count=16, estimated count=2686, Key=3116257
[2009] - <6 11 2416 > true count=8, estimated count=2685, Key=2975287
[2010] - <3 6 7 11 148 218 358 > true count=4, estimated count=2685, Key=2804039
[2011] - <6 11 148 218 1806 > true count=6, estimated count=2685, Key=5587083
[2012] - <6 11 77 633 > true count=2927, estimated count=2932, Key=1362225
[2013] - <6 218 866 > true count=133, estimated count=2688, Key=1183566
[2014] - <3 6 7 27 85 > true count=88, estimated count=2688, Key=299364
[2015] - <6 11 77 83 148 218 > true count=7, estimated count=2685, Key=1453585
[2016] - <3 6 11 155 218 > true count=545, estimated count=2974, Key=925001
[2017] - <1 6 136 662 > true count=2983, estimated count=3054, Key=1489793
[2018] - <6 11 379 > true count=8415, estimated count=9783, Key=471814
[2019] - <3 6 11 303 > true count=6704, estimated count=6811, Key=620683
[2020] - <27 398 399 400 > true count=10, estimated count=2688, Key=1505304
[2021] - <3 6 11 229 > true count=3596, estimated count=3615, Key=473201
[2022] - <6 7 1775 > true count=16, estimated count=2689, Key=2185310
[2023] - <6 11 916 > true count=7482, estimated count=8530, Key=1131787
[2024] - <3 6 148 218 1025 > true count=4, estimated count=2685, Key=3437376
[2025] - <1 3 4 6 > true count=4539, estimated count=6617, Key=18516
[2026] - <3 6 11 148 218 1025 > true count=3, estimated count=2684, Key=4581575
[2027] - <3 6 11 83 148 > true count=2897, estimated count=2901, Key=589075
[2028] - <1 6 598 > true count=2703, estimated count=2749, Key=738225
[2029] - <6 7 11 361 > true count=355, estimated count=2771, Key=736827
[2030] - <3 6 11 148 218 987 > true count=3483, estimated count=5763, Key=4445497
[2031] - <1 3 4 6 11 12 446 598 974 1829 2157 2939 > true count=2, estimated count=2682, Key=2222922
[2032] - <2 6 11 83 > true count=2837, estimated count=3350, Key=182222
[2033] - <11 632 1065 > true count=39, estimated count=2689, Key=1654600
[2034] - <1 6 11 148 218 446 > true count=2908, estimated count=3073, Key=2508174
[2035] - <3 6 521 522 777 > true count=3, estimated count=2682, Key=3819913
[2036] - <6 11 77 136 > true count=3837, estimated count=3852, Key=371704
[2037] - <1 6 294 > true count=4117, estimated count=5996, Key=364609
[2038] - <1 6 11 148 218 229 > true count=3348, estimated count=5451, Key=1731097
[2039] - <6 11 667 > true count=8354, estimated count=10616, Key=825766
[2040] - <1105 > true count=19, estimated count=2687, Key=1105
[2041] - <1 6 11 27 138 > true count=54, estimated count=2688, Key=449975
[2042] - <6 11 138 148 218 > true count=6227, estimated count=6857, Key=1069871
[2043] - <3 6 11 357 > true count=1914, estimated count=3117, Key=728305
[2044] - <6 7 11 148 218 > true count=12057, estimated count=12071, Key=911600
[2045] - <6 11 508 > true count=3917, estimated count=3928, Key=630355
[2046] - <6 11 27 269 > true count=31, estimated count=2689, Key=575323
[2047] - <6 41 379 > true count=369, estimated count=2693, Key=488224
[2048] - <3 6 11 259 > true count=3025, estimated count=3485, Key=532991
[2049] - <1 6 148 218 1644 > true count=975, estimated count=2719, Key=5139005
[2050] - <3 6 71 > true count=2745, estimated count=2849, Key=90544
[2051] - <6 11 970 > true count=4425, estimated count=4443, Key=1198153
[2052] - <6 11 148 218 316 > true count=5415, estimated count=7082, Key=1491073
[2053] - <6 11 218 670 > true count=2814, estimated count=2823, Key=1609255
[2054] - <6 62 > true count=2691, estimated count=2853, Key=33920
[2055] - <6 218 644 > true count=2920, estimated count=3001, Key=910728
[2056] - <7 87 212 > true count=2698, estimated count=2838, Key=308144
[2057] - <3 6 7 11 77 > true count=3200, estimated count=3717, Key=245484
[2058] - <6 11 64 90 > true count=3646, estimated count=3927, Key=264049
[2059] - <3 6 7 11 138 > true count=2482, estimated count=3298, Key=413173
[2060] - <6 11 27 49 > true count=8526, estimated count=10899, Key=136863
[2061] - <6 2283 > true count=2687, estimated count=2829, Key=1248807
[2062] - <1 6 11 281 > true count=3608, estimated count=3614, Key=576835
[2063] - <2 3 6 218 > true count=3017, estimated count=3198, Key=443491
[2064] - <1 3 6 215 > true count=2780, estimated count=3008, Key=437511
[2065] - <6 148 218 1019 > true count=2685, estimated count=2968, Key=2379751
[2066] - <6 11 64 303 > true count=3217, estimated count=3226, Key=688558
[2067] - <6 218 650 > true count=2766, estimated count=4703, Key=918102
[2068] - <324 330 331 334 > true count=2423, estimated count=2691, Key=1253295
[2069] - <6 11 329 330 331 332 > true count=216, estimated count=2853, Key=3166865
[2070] - <2 4 > true count=3163, estimated count=3163, Key=2190
[2071] - <6 7 27 32 37 > true count=2694, estimated count=2979, Key=202507
[2072] - <6 11 356 > true count=3633, estimated count=3654, Key=443547
[2073] - <1 6 11 233 > true count=3417, estimated count=3424, Key=481171
[2074] - <6 11 27 314 > true count=20, estimated count=2685, Key=665008
[2075] - <6 148 531 > true count=2696, estimated count=2722, Key=733561
[2076] - <6 11 364 747 > true count=2978, estimated count=2981, Key=1942150
[2077] - <6 464 > true count=2894, estimated count=3056, Key=253814
[2078] - <1 6 11 1132 > true count=3605, estimated count=3611, Key=2272878
[2079] - <6 11 885 > true count=3049, estimated count=3664, Key=1093688
[2080] - <3 6 7 83 85 86 > true count=2773, estimated count=2786, Key=718938
[2081] - <3 6 7 446 > true count=46, estimated count=2685, Key=900766
[2082] - <6 350 > true count=2764, estimated count=2879, Key=191456
[2083] - <77 > true count=43454, estimated count=43454, Key=77
[2084] - <1 6 11 218 314 > true count=1816, estimated count=3073, Key=1314462
[2085] - <6 7 11 27 934 > true count=3936, estimated count=4878, Key=2638731
[2086] - <6 11 77 446 > true count=3111, estimated count=3117, Key=989534
[2087] - <6 27 64 218 > true count=2355, estimated count=2782, Key=527905
[2088] - <1 6 11 667 > true count=3470, estimated count=3481, Key=1346133
[2089] - <1 6 7 27 278 > true count=2905, estimated count=2997, Key=829919
[2090] - <138 > true count=35127, estimated count=35127, Key=138
[2091] - <6 11 815 > true count=313, estimated count=2689, Key=1007658
[2092] - <3 218 > true count=38673, estimated count=38673, Key=119249
[2093] - <2 6 11 64 > true count=3053, estimated count=3919, Key=144355
[2094] - <1 6 584 > true count=2963, estimated count=3118, Key=721019
[2095] - <6 11 148 378 > true count=1014, estimated count=2978, Key=941269
[2096] - <6 768 > true count=292, estimated count=2712, Key=420102
[2097] - <6 11 27 205 278 > true count=3071, estimated count=3750, Key=1211993
[2098] - <1 3 6 205 > true count=2783, estimated count=2958, Key=417581
[2099] - <3 6 11 506 > true count=2857, estimated count=2865, Key=1025262
[2100] - <3 6 64 > true count=17455, estimated count=17455, Key=81941
[2101] - <6 11 131 > true count=3636, estimated count=4313, Key=167022
[2102] - <6 2067 > true count=2740, estimated count=2975, Key=1130655
[2103] - <6 7 27 879 > true count=2968, estimated count=3164, Key=1788865
[2104] - <6 11 14 64 > true count=4012, estimated count=4035, Key=150781
[2105] - <6 11 89 218 > true count=2895, estimated count=2898, Key=549878
[2106] - <6 27 273 > true count=127, estimated count=2690, Key=350292
[2107] - <6 7 11 27 205 1960 > true count=14, estimated count=2685, Key=153470
[2108] - <6 7 11 321 > true count=6359, estimated count=8665, Key=657107
[2109] - <6 11 368 > true count=2995, estimated count=3622, Key=458295
[2110] - <1 6 73 > true count=2829, estimated count=3909, Key=93000
[2111] - <6 64 218 314 > true count=8, estimated count=2685, Key=928738
[2112] - <776 > true count=2746, estimated count=2746, Key=776
[2113] - <1 3 6 11 148 218 > true count=9657, estimated count=9686, Key=1218449
[2114] - <1 6 86 > true count=624, estimated count=2758, Key=108977
[2115] - <6 7 27 135 > true count=2804, estimated count=2820, Key=306073
[2116] - <6 138 218 987 > true count=2888, estimated count=2976, Key=2310505
[2117] - <1 3 6 11 138 > true count=3993, estimated count=4038, Key=410301
[2118] - <3 6 55 218 > true count=1031, estimated count=2965, Key=505354
[2119] - <6 11 148 218 220 > true count=2733, estimated count=2890, Key=1227169
[2120] - <6 2284 > true count=2715, estimated count=2808, Key=1249354
[2121] - <1 6 775 > true count=2880, estimated count=2921, Key=955758
[2122] - <6 11 14 > true count=8201, estimated count=8321, Key=23229
[2123] - <1 6 11 737 > true count=4934, estimated count=6091, Key=1485643
[2124] - <1 6 11 148 218 747 > true count=3176, estimated count=4991, Key=3586055
[2125] - <1 6 11 148 218 314 > true count=20, estimated count=2696, Key=2035482
[2126] - <3 6 11 491 > true count=290, estimated count=2698, Key=995367
[2127] - <7 27 205 1052 > true count=2704, estimated count=2772, Key=2363357
[2128] - <6 11 148 218 306 > true count=38, estimated count=2689, Key=1463583
[2129] - <1 3 6 11 148 987 > true count=282, estimated count=2727, Key=3972238
[2130] - <3 64 > true count=21175, estimated count=21175, Key=35011
[2131] - <6 11 281 > true count=6504, estimated count=6529, Key=351372
[2132] - <1 3 6 11 90 > true count=4223, estimated count=4233, Key=278349
[2133] - <3 6 446 > true count=8538, estimated count=10305, Key=551419
[2134] - <6 11 2018 > true count=3240, estimated count=3694, Key=2486145
[2135] - <6 218 294 > true count=146, estimated count=2781, Key=480578
[2136] - <6 11 148 218 1131 > true count=2909, estimated count=4284, Key=3731508
[2137] - <3 4 6 7 > true count=926, estimated count=3187, Key=23516
[2138] - <6 83 446 > true count=471, estimated count=2695, Key=593541
[2139] - <6 660 > true count=809, estimated count=2833, Key=361026
[2140] - <6 11 516 > true count=2778, estimated count=2790, Key=640187
[2141] - <6 11 148 218 640 > true count=7, estimated count=2686, Key=2381749
[2142] - <1 6 11 358 > true count=2892, estimated count=3281, Key=730296
[2143] - <6 56 438 > true count=2775, estimated count=2780, Key=568940
[2144] - <6 3385 > true count=2894, estimated count=2988, Key=1851601
[2145] - <6 7 11 205 2817 > true count=90, estimated count=2697, Key=669852
[2146] - <6 64 273 > true count=2859, estimated count=3022, Key=370531
[2147] - <1 6 71 > true count=2952, estimated count=3009, Key=90542
[2148] - <3 6 11 777 > true count=2802, estimated count=2813, Key=1565365
[2149] - <6 7 11 27 205 > true count=8932, estimated count=11405, Key=634710
[2150] - <6 11 573 > true count=4304, estimated count=5497, Key=710240
[2151] - <3 6 > true count=265180, estimated count=265180, Key=3285
[2152] - <6 11 77 316 > true count=3185, estimated count=3196, Key=730444
[2153] - <6 11 77 135 > true count=3826, estimated count=3827, Key=369711
[2154] - <6 11 221 > true count=3225, estimated count=3706, Key=277632
[2155] - <6 11 64 584 > true count=3172, estimated count=3197, Key=1248591
[2156] - <1 3 6 512 > true count=2826, estimated count=2874, Key=1029432
[2157] - <3 6 233 > true count=426, estimated count=2732, Key=289642
[2158] - <6 11 90 155 > true count=3382, estimated count=3384, Key=425548
[2159] - <3 294 > true count=15246, estimated count=15246, Key=160821
[2160] - <6 278 > true count=16050, estimated count=16050, Key=152072
[2161] - <6 11 46 > true count=7387, estimated count=7436, Key=62557
[2162] - <6 11 136 662 > true count=5916, estimated count=5964, Key=1492533
[2163] - <6 64 77 148 > true count=2827, estimated count=2871, Key=424611
[2164] - <6 11 837 > true count=3160, estimated count=3167, Key=1034696
[2165] - <6 11 141 > true count=2810, estimated count=3341, Key=179312
[2166] - <3 6 11 64 273 > true count=6, estimated count=2686, Key=894833
[2167] - <6 514 529 > true count=2732, estimated count=2820, Key=931305
[2168] - <6 11 467 > true count=2951, estimated count=4140, Key=579966
[2169] - <6 77 218 987 > true count=2808, estimated count=2925, Key=2277138
[2170] - <1 6 11 64 77 > true count=2841, estimated count=5427, Key=356027
[2171] - <6 7 11 27 402 897 > true count=22, estimated count=2690, Key=4388420
[2172] - <3 316 > true count=12342, estimated count=12342, Key=172855
[2173] - <6 7 11 27 897 > true count=7613, estimated count=10270, Key=2537018
[2174] - <6 40 314 > true count=2748, estimated count=2800, Key=407792
[2175] - <148 > true count=69922, estimated count=69922, Key=148
[2176] - <6 11 90 747 > true count=2606, estimated count=2941, Key=1605404
[2177] - <6 11 138 205 > true count=50, estimated count=2694, Key=584190
[2178] - <1 3 6 11 269 273 > true count=4, estimated count=2684, Key=1748033
[2179] - <6 11 77 90 > true count=3366, estimated count=3369, Key=280026
[2180] - <1 6 7 28 32 > true count=2569, estimated count=3182, Key=155658
[2181] - <1 6 138 > true count=11193, estimated count=12450, Key=172885
[2182] - <1 6 246 > true count=9, estimated count=2687, Key=305617
[2183] - <6 7 11 27 897 934 > true count=8, estimated count=2687, Key=5881672
[2184] - <6 7 11 148 218 987 > true count=18, estimated count=2686, Key=4446047
[2185] - <6 11 148 218 266 > true count=1924, estimated count=2774, Key=1353623
[2186] - <6 11 989 > true count=11, estimated count=2685, Key=1221504
[2187] - <2 6 11 215 > true count=88, estimated count=2687, Key=445298
[2188] - <6 7 27 276 897 > true count=3171, estimated count=3299, Key=3052939
[2189] - <6 11 135 747 > true count=2745, estimated count=2749, Key=1660709
[2190] - <3 27 > true count=32027, estimated count=32027, Key=14772
